Cluster name	Count - Sequences
21913_Tm=56.6_pH=7.0	2
21798_Tm=52.8_pH=7.0	2
21753_Tm=48.8_pH=7.0	2
21709_Tm=47.5_pH=7.0	2
21683_Tm=51.1_pH=7.0	2
21662_Tm=40.1_pH=7.0	2
21615_Tm=50.8_pH=8.0	2
21608_Tm=44.6_pH=7.0	2
21539_Tm=25.0_pH=8.3	2
21520_Tm=51.0_pH=7.0	2
21358_Tm=47.0_pH=7.0	2
21329_Tm=46.6_pH=7.0	2
21150_Tm=50.5_pH=7.0	2
20993_Tm=45.9_pH=7.0	2
20982_Tm=41.7_pH=7.0	2
20922_Tm=51.1_pH=7.0	2
20841_Tm=56.2_pH=7.0	2
20838_Tm=51.1_pH=7.0	2
20632_Tm=41.2_pH=7.0	2
20603_Tm=54.0_pH=7.0	2
20536_Tm=48.9_pH=7.0	2
20528_Tm=43.3_pH=7.0	2
20511_Tm=63.6_pH=7.0	2
20428_Tm=48.8_pH=7.0	2
20424_Tm=49.3_pH=7.0	2
20416_Tm=57.6_pH=7.0	2
20415_Tm=44.2_pH=7.0	2
20414_Tm=45.3_pH=7.0	2
20361_Tm=42.1_pH=7.0	2
20194_Tm=56.2_pH=7.0	2
20166_Tm=54.2_pH=7.0	2
20144_Tm=60.9_pH=7.0	2
20134_Tm=52.4_pH=7.0	2
20113_Tm=47.3_pH=7.0	2
20098_Tm=49.6_pH=7.0	2
2009_Tm=47.9_pH=7.0	2
20052_Tm=48.8_pH=7.0	2
20044_Tm=46.6_pH=7.0	2
20032_Tm=48.1_pH=7.0	2
20017_Tm=48.3_pH=7.0	2
19983_Tm=41.2_pH=7.0	2
19973_Tm=44.3_pH=7.0	2
1995_Tm=51.1_pH=7.0	2
19932_Tm=25.0_pH=8.0	2
19921_Tm=49.8_pH=7.0	2
19757_Tm=53.0_pH=7.0	2
19727_Tm=41.9_pH=7.0	2
19425_Tm=58.7_pH=7.0	2
19400_Tm=53.9_pH=7.0	2
1938_Tm=53.4_pH=7.0	2
19370_Tm=49.3_pH=7.0	2
1926_Tm=53.4_pH=7.0	2
19227_Tm=48.1_pH=7.0	2
19223_Tm=41.8_pH=7.0	2
1915_Tm=58.6_pH=7.0	2
19134_Tm=45.4_pH=7.0	2
19111_Tm=50.3_pH=7.0	2
1908_Tm=44.9_pH=7.0	2
1849_Tm=53.3_pH=7.0	2
1838_Tm=53.0_pH=7.0	2
18254_Tm=57.4_pH=7.0	2
18250_Tm=47.7_pH=7.0	2
18236_Tm=25.0_pH=8.0	2
1823_Tm=57.6_pH=7.0	2
1820_Tm=53.8_pH=7.0	2
18190_Tm=51.3_pH=7.0	2
18168_Tm=37.7_pH=7.0	2
18163_Tm=53.4_pH=7.0	2
1816_Tm=49.5_pH=7.0	2
1812_Tm=49.9_pH=7.0	2
1806_Tm=55.7_pH=7.0	2
18026_Tm=62.8_pH=7.0	2
1779_Tm=41.1_pH=7.0	2
17748_Tm=45.1_pH=7.0	2
17722_Tm=47.5_pH=7.0	2
17692_Tm=45.0_pH=7.0	2
1764_Tm=53.1_pH=7.0	2
1759_Tm=51.6_pH=7.0	2
175_Tm=57.5_pH=7.0	2
17442_Tm=55.6_pH=7.0	2
17422_Tm=53.7_pH=7.0	2
17421_Tm=46.1_pH=7.0	2
17413_Tm=55.5_pH=7.0	2
17396_Tm=58.7_pH=7.0	2
17379_Tm=48.6_pH=7.0	2
17373_Tm=45.7_pH=7.0	2
1733_Tm=46.7_pH=7.0	2
17328_Tm=52.0_pH=7.0	2
1730_Tm=49.9_pH=7.0	2
1703_Tm=60.3_pH=7.0	2
1682_Tm=49.5_pH=7.0	2
16539_Tm=60.7_pH=7.0	2
16482_Tm=50.6_pH=7.0	2
16406_Tm=59.2_pH=7.0	2
16343_Tm=48.3_pH=7.0	2
16331_Tm=55.1_pH=7.0	2
16317_Tm=44.3_pH=7.0	2
16154_Tm=42.4_pH=7.0	2
16112_Tm=50.3_pH=7.0	2
16109_Tm=46.4_pH=7.0	2
16093_Tm=46.7_pH=7.0	2
15980_Tm=42.0_pH=7.0	2
15975_Tm=47.6_pH=7.0	2
15959_Tm=57.2_pH=7.0	2
15950_Tm=51.3_pH=7.0	2
15934_Tm=45.7_pH=7.0	2
15682_Tm=49.1_pH=7.0	2
15639_Tm=45.9_pH=7.0	2
1558_Tm=54.8_pH=7.0	2
15562_Tm=49.9_pH=7.0	2
15552_Tm=48.3_pH=7.0	2
15551_Tm=53.8_pH=7.0	2
15544_Tm=54.2_pH=7.0	2
15522_Tm=59.5_pH=7.0	2
15520_Tm=46.2_pH=7.0	2
15312_Tm=45.8_pH=7.0	2
15276_Tm=52.1_pH=7.0	2
15254_Tm=44.8_pH=7.0	2
15138_Tm=41.7_pH=7.0	2
15134_Tm=49.9_pH=7.0	2
14953_Tm=52.5_pH=7.0	2
1482_Tm=50.0_pH=7.0	2
14795_Tm=47.4_pH=7.0	2
14786_Tm=52.2_pH=7.0	2
14732_Tm=48.8_pH=7.0	2
14583_Tm=54.1_pH=7.0	2
14500_Tm=50.1_pH=7.0	2
14424_Tm=109.5_pH=9.08	2
14396_Tm=54.9_pH=7.0	2
14322_Tm=54.0_pH=7.0	2
14318_Tm=130.0_pH=7.0	2
14295_Tm=43.9_pH=7.0	2
13934_Tm=57.8_pH=7.0	2
13860_Tm=48.9_pH=7.0	2
1385_Tm=60.3_pH=7.0	2
13745_Tm=25.0_pH=7.0	2
13664_Tm=53.6_pH=7.0	2
1341_Tm=58.9_pH=7.0	2
13231_Tm=25.0_pH=7.4	2
13183_Tm=41.4_pH=7.0	2
12912_Tm=57.8_pH=7.0	2
12841_Tm=41.3_pH=7.0	2
12750_Tm=48.1_pH=7.0	2
1272_Tm=49.9_pH=7.0	2
12608_Tm=48.6_pH=7.0	2
12500_Tm=52.6_pH=7.0	2
12484_Tm=56.1_pH=7.0	2
12479_Tm=42.0_pH=7.0	2
12434_Tm=44.6_pH=7.0	2
12332_Tm=45.9_pH=7.0	2
12287_Tm=48.4_pH=7.0	2
12271_Tm=48.7_pH=7.0	2
12080_Tm=48.0_pH=7.0	2
12053_Tm=45.3_pH=7.0	2
12045_Tm=50.1_pH=7.0	2
11981_Tm=53.9_pH=7.0	2
11966_Tm=41.8_pH=7.0	2
11962_Tm=51.9_pH=7.0	2
11929_Tm=52.7_pH=7.0	2
11919_Tm=46.6_pH=7.0	2
11824_Tm=60.6_pH=7.0	2
11819_Tm=44.9_pH=7.0	2
11745_Tm=42.9_pH=7.0	2
11704_Tm=57.5_pH=7.0	2
11700_Tm=47.6_pH=7.0	2
11697_Tm=51.6_pH=7.0	2
11656_Tm=46.8_pH=7.0	2
11634_Tm=48.5_pH=7.0	2
11627_Tm=53.2_pH=7.0	2
11612_Tm=46.5_pH=7.0	2
11611_Tm=50.4_pH=7.0	2
11486_Tm=60.3_pH=7.0	2
11472_Tm=60.9_pH=7.0	2
11449_Tm=41.7_pH=7.0	2
11408_Tm=47.5_pH=7.0	2
11344_Tm=41.4_pH=7.0	2
11275_Tm=37.0_pH=7.0	2
11254_Tm=45.3_pH=7.0	2
11242_Tm=60.7_pH=7.0	2
11229_Tm=49.7_pH=7.0	2
11220_Tm=52.8_pH=7.0	2
11194_Tm=50.6_pH=7.0	2
11189_Tm=30.7_pH=7.0	2
11149_Tm=46.6_pH=7.0	2
11132_Tm=52.9_pH=7.0	2
11130_Tm=52.5_pH=7.0	2
11126_Tm=40.4_pH=7.0	2
11121_Tm=46.6_pH=7.0	2
11111_Tm=50.7_pH=7.0	2
10941_Tm=45.0_pH=7.0	2
10860_Tm=48.4_pH=7.0	2
10853_Tm=47.0_pH=7.0	2
10839_Tm=52.6_pH=7.0	2
10785_Tm=51.2_pH=7.0	2
10778_Tm=47.6_pH=7.0	2
10774_Tm=56.2_pH=7.0	2
10744_Tm=47.4_pH=7.0	2
10729_Tm=43.7_pH=7.0	2
10699_Tm=58.8_pH=7.0	2
10617_Tm=57.5_pH=7.0	2
10589_Tm=47.2_pH=7.0	2
10535_Tm=46.5_pH=7.0	2
10289_Tm=43.5_pH=7.0	2
10205_Tm=42.7_pH=7.0	2
10167_Tm=49.2_pH=7.0	2
10163_Tm=50.4_pH=7.0	2
10156_Tm=49.1_pH=7.0	2
10141_Tm=53.9_pH=7.0	2
10105_Tm=47.4_pH=7.0	2
10089_Tm=46.9_pH=7.0	2
10050_Tm=47.0_pH=7.0	2
10029_Tm=47.6_pH=7.0	2
10023_Tm=40.3_pH=7.0	2
99_Tm=56.2_pH=7.0	1
9833_Tm=85.6_pH=7.0	1
9832_Tm=53.7_pH=7.0	1
9831_Tm=57.3_pH=7.0	1
9830_Tm=90.3_pH=7.0	1
9829_Tm=85.4_pH=7.0	1
9828_Tm=50.3_pH=7.0	1
9827_Tm=67.2_pH=7.0	1
9826_Tm=50.3_pH=7.0	1
9825_Tm=89.7_pH=7.0	1
9824_Tm=57.2_pH=7.0	1
9823_Tm=38.4_pH=7.0	1
9822_Tm=42.1_pH=7.0	1
9821_Tm=73.5_pH=7.0	1
9819_Tm=50.1_pH=7.0	1
9818_Tm=90.0_pH=7.0	1
9817_Tm=43.2_pH=7.0	1
9816_Tm=58.9_pH=7.0	1
9815_Tm=82.2_pH=7.0	1
9814_Tm=81.8_pH=7.0	1
9813_Tm=47.3_pH=7.0	1
9810_Tm=61.1_pH=7.0	1
9809_Tm=48.9_pH=7.0	1
9808_Tm=42.1_pH=7.0	1
9807_Tm=35.7_pH=7.0	1
9806_Tm=37.5_pH=7.0	1
9805_Tm=85.2_pH=7.0	1
9804_Tm=88.7_pH=7.0	1
9803_Tm=45.8_pH=7.0	1
9802_Tm=65.2_pH=7.0	1
9801_Tm=44.9_pH=7.0	1
9800_Tm=83.6_pH=7.0	1
980_Tm=39.0_pH=7.0	1
98_Tm=41.1_pH=7.0	1
9799_Tm=49.6_pH=7.0	1
9798_Tm=39.5_pH=7.0	1
9797_Tm=73.7_pH=7.0	1
9796_Tm=34.2_pH=7.0	1
9795_Tm=57.7_pH=7.0	1
9794_Tm=76.6_pH=7.0	1
9793_Tm=45.3_pH=7.0	1
9792_Tm=86.1_pH=7.0	1
9791_Tm=79.1_pH=7.0	1
9790_Tm=52.0_pH=7.0	1
979_Tm=56.2_pH=7.0	1
9789_Tm=45.6_pH=7.0	1
9788_Tm=51.1_pH=7.0	1
9787_Tm=41.5_pH=7.0	1
9786_Tm=41.5_pH=7.0	1
9785_Tm=83.6_pH=7.0	1
9784_Tm=49.1_pH=7.0	1
9783_Tm=39.6_pH=7.0	1
9782_Tm=89.1_pH=7.0	1
9781_Tm=72.4_pH=7.0	1
9780_Tm=45.2_pH=7.0	1
978_Tm=72.1_pH=7.0	1
9779_Tm=51.2_pH=7.0	1
9778_Tm=78.3_pH=7.0	1
9777_Tm=81.9_pH=7.0	1
9776_Tm=77.6_pH=7.0	1
9775_Tm=71.8_pH=7.0	1
9774_Tm=70.3_pH=7.0	1
9773_Tm=54.4_pH=7.0	1
9772_Tm=68.7_pH=7.0	1
9771_Tm=49.4_pH=7.0	1
9770_Tm=48.9_pH=7.0	1
977_Tm=51.9_pH=7.0	1
9769_Tm=43.9_pH=7.0	1
9768_Tm=50.6_pH=7.0	1
9767_Tm=47.7_pH=7.0	1
9766_Tm=64.5_pH=7.0	1
9765_Tm=84.1_pH=7.0	1
9764_Tm=56.7_pH=7.0	1
9761_Tm=45.6_pH=7.0	1
9760_Tm=78.9_pH=7.0	1
976_Tm=55.0_pH=7.0	1
9759_Tm=38.4_pH=7.0	1
9757_Tm=35.4_pH=7.0	1
9756_Tm=76.4_pH=7.0	1
9755_Tm=53.1_pH=7.0	1
9751_Tm=78.9_pH=7.0	1
9750_Tm=84.8_pH=7.0	1
975_Tm=49.0_pH=7.0	1
9749_Tm=44.0_pH=7.0	1
9748_Tm=47.2_pH=7.0	1
9747_Tm=66.8_pH=7.0	1
9746_Tm=53.6_pH=7.0	1
9745_Tm=50.4_pH=7.0	1
9744_Tm=89.7_pH=7.0	1
9743_Tm=43.7_pH=7.0	1
9742_Tm=50.1_pH=7.0	1
9741_Tm=80.6_pH=7.0	1
9740_Tm=53.7_pH=7.0	1
9739_Tm=48.5_pH=7.0	1
9738_Tm=57.1_pH=7.0	1
9737_Tm=52.9_pH=7.0	1
9736_Tm=51.4_pH=7.0	1
9735_Tm=53.4_pH=7.0	1
9734_Tm=42.6_pH=7.0	1
9733_Tm=71.8_pH=7.0	1
9732_Tm=58.1_pH=7.0	1
9731_Tm=43.7_pH=7.0	1
9730_Tm=38.0_pH=7.0	1
9729_Tm=56.7_pH=7.0	1
9728_Tm=49.5_pH=7.0	1
9727_Tm=44.3_pH=7.0	1
9726_Tm=58.1_pH=7.0	1
9725_Tm=46.1_pH=7.0	1
9724_Tm=48.8_pH=7.0	1
9723_Tm=56.4_pH=7.0	1
9722_Tm=54.9_pH=7.0	1
971_Tm=41.2_pH=7.0	1
9701_Tm=37.8_pH=7.0	1
9700_Tm=41.9_pH=7.0	1
970_Tm=41.5_pH=7.0	1
97_Tm=53.7_pH=7.0	1
9699_Tm=51.7_pH=7.0	1
9698_Tm=43.4_pH=7.0	1
9697_Tm=68.3_pH=7.0	1
9696_Tm=47.2_pH=7.0	1
9695_Tm=48.9_pH=7.0	1
9694_Tm=73.3_pH=7.0	1
9693_Tm=46.5_pH=7.0	1
9692_Tm=47.0_pH=7.0	1
9691_Tm=49.4_pH=7.0	1
9690_Tm=49.0_pH=7.0	1
969_Tm=39.0_pH=7.0	1
9689_Tm=73.7_pH=7.0	1
9688_Tm=46.9_pH=7.0	1
9687_Tm=47.8_pH=7.0	1
9686_Tm=44.2_pH=7.0	1
9685_Tm=71.5_pH=7.0	1
9684_Tm=50.6_pH=7.0	1
9683_Tm=43.3_pH=7.0	1
9682_Tm=40.1_pH=7.0	1
9681_Tm=38.6_pH=7.0	1
9680_Tm=53.7_pH=7.0	1
968_Tm=96.5_pH=7.0	1
9679_Tm=47.9_pH=7.0	1
9678_Tm=44.9_pH=7.0	1
9677_Tm=61.8_pH=7.0	1
9676_Tm=59.3_pH=7.0	1
9675_Tm=48.2_pH=7.0	1
9674_Tm=38.0_pH=7.0	1
9673_Tm=66.1_pH=7.0	1
9672_Tm=80.8_pH=7.0	1
9670_Tm=72.5_pH=7.0	1
967_Tm=63.5_pH=7.0	1
9669_Tm=49.5_pH=7.0	1
9668_Tm=41.3_pH=7.0	1
9667_Tm=55.3_pH=7.0	1
9666_Tm=49.6_pH=7.0	1
9665_Tm=44.5_pH=7.0	1
9664_Tm=40.9_pH=7.0	1
9663_Tm=43.1_pH=7.0	1
9662_Tm=37.3_pH=7.0	1
9661_Tm=50.0_pH=7.0	1
9660_Tm=75.2_pH=7.0	1
966_Tm=48.8_pH=7.0	1
9659_Tm=34.9_pH=7.0	1
9658_Tm=42.8_pH=7.0	1
9657_Tm=49.4_pH=7.0	1
9656_Tm=42.7_pH=7.0	1
9655_Tm=45.1_pH=7.0	1
9654_Tm=50.7_pH=7.0	1
9653_Tm=60.2_pH=7.0	1
9652_Tm=45.2_pH=7.0	1
9651_Tm=47.4_pH=7.0	1
9650_Tm=71.2_pH=7.0	1
965_Tm=64.5_pH=7.0	1
9649_Tm=43.6_pH=7.0	1
9648_Tm=75.2_pH=7.0	1
9647_Tm=97.9_pH=7.0	1
9646_Tm=43.8_pH=7.0	1
9645_Tm=47.3_pH=7.0	1
9644_Tm=54.6_pH=7.0	1
9643_Tm=38.0_pH=7.0	1
9642_Tm=73.9_pH=7.0	1
9641_Tm=50.7_pH=7.0	1
9640_Tm=42.1_pH=7.0	1
964_Tm=49.8_pH=7.0	1
9639_Tm=49.2_pH=7.0	1
9638_Tm=46.1_pH=7.0	1
9637_Tm=61.2_pH=7.0	1
9636_Tm=38.7_pH=7.0	1
9635_Tm=53.0_pH=7.0	1
9630_Tm=42.9_pH=7.0	1
963_Tm=47.8_pH=7.0	1
9629_Tm=38.2_pH=7.0	1
9628_Tm=38.3_pH=7.0	1
9627_Tm=50.3_pH=7.0	1
9624_Tm=47.9_pH=7.0	1
9621_Tm=48.9_pH=7.0	1
9620_Tm=47.4_pH=7.0	1
962_Tm=60.0_pH=7.0	1
9619_Tm=56.2_pH=7.0	1
9618_Tm=46.6_pH=7.0	1
9617_Tm=68.6_pH=7.0	1
9616_Tm=44.4_pH=7.0	1
9615_Tm=47.6_pH=7.0	1
9614_Tm=46.4_pH=7.0	1
9613_Tm=49.8_pH=7.0	1
9612_Tm=43.0_pH=7.0	1
9611_Tm=43.4_pH=7.0	1
9610_Tm=43.6_pH=7.0	1
961_Tm=52.4_pH=7.0	1
9609_Tm=52.8_pH=7.0	1
9608_Tm=79.0_pH=7.0	1
9607_Tm=51.7_pH=7.0	1
9606_Tm=56.7_pH=7.0	1
9605_Tm=41.1_pH=7.0	1
9604_Tm=51.7_pH=7.0	1
9603_Tm=50.8_pH=7.0	1
9602_Tm=49.5_pH=7.0	1
9601_Tm=46.8_pH=7.0	1
9600_Tm=44.4_pH=7.0	1
960_Tm=43.9_pH=7.0	1
96_Tm=42.1_pH=7.0	1
9599_Tm=40.5_pH=7.0	1
9598_Tm=79.9_pH=7.0	1
9597_Tm=41.8_pH=7.0	1
9596_Tm=64.9_pH=7.0	1
9595_Tm=37.4_pH=7.0	1
9594_Tm=49.0_pH=7.0	1
9593_Tm=44.8_pH=7.0	1
9592_Tm=49.9_pH=7.0	1
9591_Tm=56.6_pH=7.0	1
9590_Tm=40.1_pH=7.0	1
959_Tm=47.3_pH=7.0	1
9589_Tm=45.2_pH=7.0	1
9588_Tm=44.0_pH=7.0	1
9587_Tm=40.1_pH=7.0	1
9586_Tm=39.6_pH=7.0	1
9585_Tm=52.2_pH=7.0	1
9584_Tm=47.9_pH=7.0	1
9583_Tm=53.6_pH=7.0	1
9582_Tm=49.7_pH=7.0	1
9581_Tm=51.9_pH=7.0	1
9580_Tm=47.4_pH=7.0	1
958_Tm=40.7_pH=7.0	1
9579_Tm=44.9_pH=7.0	1
9578_Tm=45.5_pH=7.0	1
9577_Tm=46.6_pH=7.0	1
9576_Tm=50.0_pH=7.0	1
9575_Tm=47.5_pH=7.0	1
9574_Tm=53.3_pH=7.0	1
9573_Tm=43.9_pH=7.0	1
9572_Tm=45.6_pH=7.0	1
9571_Tm=50.8_pH=7.0	1
9570_Tm=39.2_pH=7.0	1
957_Tm=41.5_pH=7.0	1
9569_Tm=51.3_pH=7.0	1
9568_Tm=49.3_pH=7.0	1
9567_Tm=49.4_pH=7.0	1
956_Tm=44.5_pH=7.0	1
9554_Tm=58.4_pH=7.0	1
9553_Tm=50.3_pH=7.0	1
9552_Tm=36.7_pH=7.0	1
9551_Tm=64.5_pH=7.0	1
9550_Tm=52.2_pH=7.0	1
955_Tm=43.8_pH=7.0	1
9549_Tm=67.8_pH=7.0	1
9548_Tm=44.2_pH=7.0	1
9547_Tm=63.5_pH=7.0	1
9546_Tm=45.8_pH=7.0	1
9545_Tm=47.0_pH=7.0	1
9544_Tm=50.0_pH=7.0	1
9543_Tm=45.3_pH=7.0	1
9542_Tm=45.9_pH=7.0	1
9541_Tm=47.6_pH=7.0	1
9540_Tm=59.6_pH=7.0	1
954_Tm=38.2_pH=7.0	1
9539_Tm=44.4_pH=7.0	1
9538_Tm=54.2_pH=7.0	1
9537_Tm=48.7_pH=7.0	1
9536_Tm=72.8_pH=7.0	1
9535_Tm=48.8_pH=7.0	1
9534_Tm=48.2_pH=7.0	1
9533_Tm=90.1_pH=7.0	1
9532_Tm=40.3_pH=7.0	1
9531_Tm=50.7_pH=7.0	1
9530_Tm=70.4_pH=7.0	1
953_Tm=70.2_pH=7.0	1
9529_Tm=46.1_pH=7.0	1
9528_Tm=37.8_pH=7.0	1
9527_Tm=55.3_pH=7.0	1
9526_Tm=47.0_pH=7.0	1
9525_Tm=50.1_pH=7.0	1
9524_Tm=41.7_pH=7.0	1
9523_Tm=48.0_pH=7.0	1
9522_Tm=31.4_pH=7.0	1
9521_Tm=37.5_pH=7.0	1
9520_Tm=43.1_pH=7.0	1
952_Tm=53.3_pH=7.0	1
9519_Tm=59.8_pH=7.0	1
9518_Tm=57.7_pH=7.0	1
9517_Tm=68.4_pH=7.0	1
9516_Tm=39.4_pH=7.0	1
9515_Tm=63.9_pH=7.0	1
9514_Tm=67.9_pH=7.0	1
9513_Tm=48.7_pH=7.0	1
9512_Tm=42.6_pH=7.0	1
9511_Tm=70.2_pH=7.0	1
9510_Tm=44.1_pH=7.0	1
951_Tm=46.8_pH=7.0	1
9509_Tm=77.4_pH=7.0	1
9508_Tm=64.3_pH=7.0	1
9507_Tm=73.4_pH=7.0	1
9506_Tm=46.7_pH=7.0	1
9505_Tm=52.2_pH=7.0	1
9504_Tm=43.3_pH=7.0	1
9503_Tm=51.0_pH=7.0	1
9502_Tm=47.2_pH=7.0	1
9501_Tm=41.0_pH=7.0	1
9500_Tm=55.1_pH=7.0	1
950_Tm=45.7_pH=7.0	1
95_Tm=48.8_pH=7.0	1
9499_Tm=50.3_pH=7.0	1
9498_Tm=47.6_pH=7.0	1
9497_Tm=48.1_pH=7.0	1
9496_Tm=57.8_pH=7.0	1
9495_Tm=46.2_pH=7.0	1
9494_Tm=48.2_pH=7.0	1
9493_Tm=47.4_pH=7.0	1
9492_Tm=49.3_pH=7.0	1
9491_Tm=50.4_pH=7.0	1
9490_Tm=52.2_pH=7.0	1
949_Tm=46.6_pH=7.0	1
9489_Tm=44.8_pH=7.0	1
9488_Tm=51.5_pH=7.0	1
9487_Tm=51.6_pH=7.0	1
9486_Tm=49.9_pH=7.0	1
9485_Tm=40.0_pH=7.0	1
9484_Tm=50.6_pH=7.0	1
9483_Tm=45.3_pH=7.0	1
9480_Tm=47.0_pH=7.0	1
948_Tm=50.7_pH=7.0	1
9477_Tm=47.5_pH=7.0	1
9476_Tm=46.5_pH=7.0	1
9475_Tm=49.1_pH=7.0	1
9474_Tm=37.6_pH=7.0	1
9473_Tm=47.5_pH=7.0	1
9472_Tm=82.2_pH=7.0	1
9471_Tm=46.4_pH=7.0	1
9470_Tm=50.9_pH=7.0	1
947_Tm=71.4_pH=7.0	1
9469_Tm=50.6_pH=7.0	1
9468_Tm=59.2_pH=7.0	1
9467_Tm=38.9_pH=7.0	1
9466_Tm=40.7_pH=7.0	1
9465_Tm=52.0_pH=7.0	1
9464_Tm=38.3_pH=7.0	1
9463_Tm=40.4_pH=7.0	1
9462_Tm=42.8_pH=7.0	1
9461_Tm=54.0_pH=7.0	1
9460_Tm=55.2_pH=7.0	1
946_Tm=46.5_pH=7.0	1
9459_Tm=52.8_pH=7.0	1
9458_Tm=43.7_pH=7.0	1
9457_Tm=59.4_pH=7.0	1
9455_Tm=78.3_pH=7.0	1
9454_Tm=40.0_pH=7.0	1
9453_Tm=46.7_pH=7.0	1
9452_Tm=45.6_pH=7.0	1
9451_Tm=57.8_pH=7.0	1
9450_Tm=60.8_pH=7.0	1
945_Tm=59.9_pH=7.0	1
9449_Tm=45.9_pH=7.0	1
9448_Tm=41.2_pH=7.0	1
9447_Tm=41.5_pH=7.0	1
9446_Tm=48.5_pH=7.0	1
9445_Tm=70.1_pH=7.0	1
9444_Tm=92.4_pH=7.0	1
9443_Tm=59.1_pH=7.0	1
9442_Tm=62.7_pH=7.0	1
9441_Tm=72.3_pH=7.0	1
9440_Tm=42.3_pH=7.0	1
944_Tm=55.4_pH=7.0	1
9439_Tm=42.8_pH=7.0	1
9438_Tm=81.5_pH=7.0	1
9437_Tm=58.6_pH=7.0	1
9436_Tm=91.9_pH=7.0	1
9435_Tm=45.9_pH=7.0	1
9434_Tm=46.2_pH=7.0	1
9432_Tm=50.9_pH=7.0	1
9431_Tm=51.4_pH=7.0	1
9430_Tm=63.4_pH=7.0	1
9429_Tm=46.2_pH=7.0	1
9428_Tm=40.1_pH=7.0	1
9427_Tm=44.5_pH=7.0	1
9426_Tm=87.3_pH=7.0	1
9425_Tm=64.5_pH=7.0	1
9424_Tm=36.5_pH=7.0	1
9423_Tm=41.6_pH=7.0	1
9422_Tm=49.7_pH=7.0	1
9421_Tm=52.8_pH=7.0	1
9420_Tm=41.0_pH=7.0	1
9419_Tm=43.0_pH=7.0	1
9418_Tm=47.5_pH=7.0	1
9417_Tm=38.7_pH=7.0	1
9416_Tm=41.3_pH=7.0	1
9415_Tm=45.3_pH=7.0	1
9414_Tm=48.2_pH=7.0	1
9413_Tm=38.0_pH=7.0	1
9412_Tm=50.2_pH=7.0	1
941_Tm=55.7_pH=7.0	1
9409_Tm=51.2_pH=7.0	1
9408_Tm=41.3_pH=7.0	1
9407_Tm=51.1_pH=7.0	1
9406_Tm=51.1_pH=7.0	1
9405_Tm=37.6_pH=7.0	1
9404_Tm=38.7_pH=7.0	1
9403_Tm=39.3_pH=7.0	1
9402_Tm=37.6_pH=7.0	1
9401_Tm=42.9_pH=7.0	1
9400_Tm=46.3_pH=7.0	1
940_Tm=42.6_pH=7.0	1
94_Tm=46.7_pH=7.0	1
9399_Tm=88.0_pH=7.0	1
9398_Tm=70.8_pH=7.0	1
9397_Tm=54.2_pH=7.0	1
9396_Tm=40.0_pH=7.0	1
9395_Tm=48.5_pH=7.0	1
9394_Tm=50.6_pH=7.0	1
9393_Tm=43.7_pH=7.0	1
939_Tm=59.1_pH=7.0	1
9389_Tm=86.7_pH=7.0	1
9388_Tm=52.7_pH=7.0	1
9387_Tm=73.5_pH=7.0	1
9386_Tm=50.2_pH=7.0	1
9385_Tm=44.6_pH=7.0	1
9384_Tm=67.5_pH=7.0	1
9383_Tm=51.9_pH=7.0	1
9382_Tm=51.2_pH=7.0	1
9381_Tm=56.1_pH=7.0	1
9380_Tm=67.6_pH=7.0	1
938_Tm=42.5_pH=7.0	1
9379_Tm=44.3_pH=7.0	1
9378_Tm=53.4_pH=7.0	1
9377_Tm=55.5_pH=7.0	1
9376_Tm=81.5_pH=7.0	1
9375_Tm=93.7_pH=7.0	1
9374_Tm=76.9_pH=7.0	1
9373_Tm=96.2_pH=7.0	1
9372_Tm=53.2_pH=7.0	1
9371_Tm=45.7_pH=7.0	1
9370_Tm=10.0_pH=6.0	1
937_Tm=50.2_pH=7.0	1
9369_Tm=44.0_pH=7.0	1
9368_Tm=56.1_pH=7.0	1
9367_Tm=39.1_pH=7.0	1
9366_Tm=45.2_pH=7.0	1
9365_Tm=48.6_pH=7.0	1
9364_Tm=46.6_pH=7.0	1
9363_Tm=47.3_pH=7.0	1
9362_Tm=68.6_pH=7.0	1
9361_Tm=54.1_pH=7.0	1
9360_Tm=46.1_pH=7.0	1
936_Tm=49.0_pH=7.0	1
9359_Tm=40.4_pH=7.0	1
9358_Tm=40.7_pH=7.0	1
9357_Tm=64.4_pH=7.0	1
9356_Tm=44.2_pH=7.0	1
9355_Tm=46.8_pH=7.0	1
9354_Tm=38.8_pH=7.0	1
9353_Tm=91.6_pH=7.0	1
9352_Tm=77.4_pH=7.0	1
9351_Tm=53.7_pH=7.0	1
9350_Tm=74.7_pH=7.0	1
935_Tm=61.8_pH=7.0	1
9349_Tm=36.7_pH=7.0	1
9348_Tm=82.8_pH=7.0	1
9347_Tm=43.9_pH=7.0	1
9346_Tm=50.5_pH=7.0	1
9345_Tm=45.7_pH=7.0	1
9344_Tm=45.4_pH=7.0	1
9343_Tm=39.7_pH=7.0	1
9342_Tm=55.2_pH=7.0	1
9341_Tm=58.8_pH=7.0	1
9340_Tm=47.6_pH=7.0	1
934_Tm=40.9_pH=7.0	1
9339_Tm=51.8_pH=7.0	1
9338_Tm=74.6_pH=7.0	1
9337_Tm=41.5_pH=7.0	1
9336_Tm=40.4_pH=7.0	1
9335_Tm=53.5_pH=7.0	1
9334_Tm=44.8_pH=7.0	1
9333_Tm=45.2_pH=7.0	1
