,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
178.pdb,6.39639e+05,4.68647e+21,2.40607e+04,-4.06789e+04,-1.87506e+04,2.36914e+04,2.02095e+19,1.17943e+17,4.70680e+21
179.pdb,6.61656e+04,5.44822e+13,3.34254e+03,-4.66038e+03,-6.77073e+03,5.98121e+03,2.30585e+09,2.11156e+12,5.65961e+13
180.pdb,6.92542e+04,2.93875e+05,9.72355e+03,-2.34726e+03,-3.56114e+04,2.85162e+04,6.92825e+14,3.05527e+14,9.98351e+14
181.pdb,3.77735e+05,1.06829e+18,1.58536e+04,-2.92750e+04,-1.20533e+04,1.25842e+04,8.38247e+12,9.04373e+16,1.15873e+18
182.pdb,9.27533e+04,4.20114e+05,1.41616e+04,-3.84458e+03,-5.58774e+04,4.84474e+04,5.75464e+16,2.44060e+15,5.99869e+16
183.pdb,4.85703e+04,2.03964e+17,1.80625e+03,-4.13743e+03,-2.67540e+03,4.63566e+03,2.40637e+11,8.87483e+08,2.03965e+17
184.pdb,6.67366e+04,5.25251e+05,1.05558e+04,-3.62424e+03,-2.96361e+04,1.99471e+04,2.82986e+14,1.24076e+13,2.95393e+14
185.pdb,9.26347e+04,3.93993e+14,5.13679e+03,-5.35524e+03,-1.30104e+04,7.22699e+03,4.70384e+10,5.81311e+11,3.94621e+14
186.pdb,6.51910e+04,9.93769e+15,4.83401e+03,-5.42332e+03,-1.17293e+04,7.15495e+03,2.92234e+10,3.60985e+10,9.93776e+15
187.pdb,8.74834e+04,2.39110e+06,1.09312e+04,-4.89884e+03,-3.18058e+04,2.92050e+04,4.58736e+14,3.00843e+12,4.61744e+14
188.pdb,2.72956e+04,1.22603e+13,1.42404e+03,-2.29203e+03,-2.69042e+03,2.31926e+03,1.96795e+09,1.12021e+08,1.22623e+13
189.pdb,1.32931e+05,5.63810e+14,6.36416e+03,-6.59976e+03,-1.46876e+04,1.12717e+04,2.73767e+11,4.23127e+09,5.64088e+14
190.pdb,1.03929e+05,2.48860e+14,4.92804e+03,-6.66889e+03,-1.09922e+04,1.03013e+04,6.76345e+09,1.87518e+09,2.48869e+14
191.pdb,1.70831e+05,4.98695e+18,8.50037e+03,-1.55449e+04,-1.54469e+04,1.55577e+04,4.39794e+12,1.92174e+09,4.98696e+18
192.pdb,2.73771e+04,3.17887e+12,4.18498e+03,-3.59130e+03,-1.53405e+04,8.94980e+03,2.74419e+08,1.36664e+13,1.68455e+13
193.pdb,1.16411e+05,8.66936e+17,7.53995e+03,-6.50099e+03,-2.05119e+04,1.46309e+04,6.57788e+09,3.68180e+09,8.66936e+17
194.pdb,2.29086e+04,9.11261e+12,2.58294e+03,-2.37690e+03,-1.05373e+04,6.93082e+03,7.23709e+06,2.34976e+05,9.11262e+12
195.pdb,4.66641e+03,1.24032e+04,7.76207e+02,-1.11808e+03,-2.07112e+03,1.73420e+03,2.11144e+03,5.07614e+03,2.35784e+04
196.pdb,1.89543e+04,3.80369e+05,2.25604e+03,-1.51458e+03,-6.92860e+03,3.38576e+03,3.13907e+09,1.87005e+06,3.14134e+09
197.pdb,1.84168e+05,5.13482e+17,9.47245e+03,-8.95915e+03,-2.12578e+04,1.72976e+04,5.01279e+13,1.03103e+09,5.13532e+17
198.pdb,1.13300e+05,3.98907e+16,1.21608e+04,-7.05037e+03,-3.99206e+04,2.76125e+04,3.17545e+15,1.54712e+08,4.30661e+16
199.pdb,7.12221e+04,2.97609e+05,1.24506e+04,-3.32292e+03,-4.21264e+04,2.90850e+04,2.48053e+14,4.86377e+13,2.96690e+14
200.pdb,7.32936e+04,1.46211e+14,5.60344e+03,-5.22958e+03,-1.50830e+04,8.28046e+03,1.29913e+23,1.09985e+08,1.29913e+23
201.pdb,1.81441e+04,3.31578e+14,2.96794e+03,-4.23464e+03,-1.20451e+04,7.68619e+03,2.88361e+07,1.89495e+07,3.31578e+14
202.pdb,1.94813e+05,4.03600e+16,1.11636e+04,-1.28322e+04,-2.76445e+04,2.12430e+04,1.19269e+12,1.58269e+10,4.03612e+16
203.pdb,1.27868e+05,1.70467e+19,1.13203e+04,-7.52170e+03,-3.00597e+04,1.84480e+04,6.06738e+11,4.49228e+07,1.70467e+19
204.pdb,9.30993e+03,3.33954e+04,2.04671e+03,-2.09955e+03,-8.12889e+03,5.17179e+03,2.82623e+05,3.69036e+05,6.91354e+05
205.pdb,1.41351e+04,8.98898e+08,2.76611e+03,-2.40918e+03,-1.02847e+04,5.32594e+03,6.41497e+05,1.12458e+05,8.99661e+08
206.pdb,3.31086e+04,6.32201e+13,1.43514e+03,-2.94836e+03,-1.24560e+03,1.37319e+03,1.10313e+11,9.17392e+04,6.33304e+13
207.pdb,2.53694e+05,1.89772e+18,1.66659e+04,-1.19617e+04,-4.20235e+04,3.15132e+04,6.67564e+11,1.19303e+09,1.89772e+18
208.pdb,5.29240e+04,2.20155e+05,8.36529e+03,-3.56367e+03,-3.28346e+04,2.41019e+04,4.15334e+14,2.68584e+14,6.83918e+14
209.pdb,8.81489e+04,3.49625e+05,1.24561e+04,-4.15300e+03,-5.35610e+04,4.08829e+04,4.06466e+15,2.22563e+15,6.29029e+15
210.pdb,2.06567e+05,1.14779e+06,2.87799e+04,-1.46515e+04,-9.24876e+04,9.58175e+04,1.89622e+16,7.33165e+14,1.96953e+16
211.pdb,6.23323e+04,3.05394e+14,2.93945e+03,-3.34509e+03,-6.91742e+03,6.35574e+03,1.35190e+11,1.54509e+09,3.05531e+14
212.pdb,1.69052e+05,3.69993e+16,9.88537e+03,-7.27886e+03,-2.07678e+04,1.34753e+04,1.88004e+13,1.44803e+08,3.70181e+16
213.pdb,5.40180e+04,1.83624e+05,8.54809e+03,-2.07859e+03,-2.50169e+04,1.80233e+04,4.73874e+13,4.23369e+13,8.97243e+13
214.pdb,4.98388e+04,2.05059e+05,9.79715e+03,-2.44776e+03,-3.97933e+04,3.29941e+04,2.00037e+14,2.92034e+11,2.00329e+14
215.pdb,5.26294e+05,1.71698e+19,2.09436e+04,-3.13254e+04,-2.85228e+04,3.01810e+04,2.29354e+18,7.99385e+12,1.94633e+19
216.pdb,1.91253e+05,8.51537e+05,2.72654e+04,-3.46832e+03,-8.64275e+04,6.52542e+04,8.92703e+15,1.57885e+15,1.05059e+16
217.pdb,7.11846e+05,5.57509e+23,2.56031e+04,-6.13609e+04,-9.47570e+03,2.55720e+04,2.91657e+14,1.99523e+10,5.57509e+23
218.pdb,7.58842e+04,1.41772e+13,7.04955e+03,-5.51395e+03,-2.42061e+04,1.80734e+04,2.09635e+13,8.65778e+08,3.51415e+13
219.pdb,3.10184e+04,1.19500e+10,3.06173e+03,-2.28596e+03,-8.75294e+03,7.07532e+03,2.71638e+10,6.15735e+08,3.97296e+10
220.pdb,2.01143e+05,2.64733e+19,1.33637e+04,-8.33072e+03,-2.70035e+04,1.53305e+04,9.08148e+14,2.68565e+07,2.64742e+19
221.pdb,3.82791e+04,7.86524e+10,1.97992e+03,-1.72240e+03,-6.23347e+03,4.38533e+03,3.83810e+10,4.12875e+07,1.17075e+11
222.pdb,6.24453e+04,2.94533e+05,9.10718e+03,-6.04993e+03,-4.00656e+04,3.38367e+04,9.96409e+14,1.40205e+14,1.13661e+15
223.pdb,9.19771e+04,1.05868e+16,6.73549e+03,-1.60610e+04,-1.38398e+04,1.31798e+04,1.46090e+13,1.43496e+08,1.06014e+16
224.pdb,6.59698e+04,3.41659e+15,4.79236e+03,-5.54799e+03,-1.46642e+04,1.08483e+04,1.59048e+09,9.44560e+09,3.41660e+15
225.pdb,4.18108e+04,1.63337e+05,8.14850e+03,-4.45724e+03,-3.44498e+04,2.38996e+04,3.73752e+13,2.47505e+13,6.21257e+13
226.pdb,8.22868e+04,3.05580e+11,9.37926e+03,-4.48668e+03,-2.84450e+04,1.96621e+04,5.12325e+10,9.69920e+05,3.56813e+11
227.pdb,8.67393e+04,2.77058e+17,4.41537e+03,-4.80301e+03,-9.85319e+03,7.32648e+03,3.99954e+09,3.98384e+10,2.77058e+17
228.pdb,1.23770e+05,4.49323e+16,9.52071e+03,-6.62634e+03,-2.71178e+04,1.88455e+04,1.10165e+10,4.76169e+07,4.49323e+16
229.pdb,1.30833e+05,7.10388e+05,2.00643e+04,-4.35080e+03,-7.16569e+04,6.47812e+04,1.76267e+16,5.83469e+14,1.82102e+16
230.pdb,5.32762e+04,3.42095e+05,6.62773e+03,-4.23433e+03,-2.61719e+04,2.04282e+04,2.74747e+14,1.63473e+13,2.91094e+14
231.pdb,6.44120e+04,3.84984e+12,8.02771e+03,-4.89595e+03,-2.71371e+04,2.10241e+04,1.38090e+13,7.89939e+07,1.76589e+13
232.pdb,2.19548e+05,2.45543e+18,1.34554e+04,-1.87265e+04,-2.53870e+04,1.94461e+04,3.38228e+11,2.68291e+09,2.45543e+18
233.pdb,2.19142e+05,9.13847e+18,8.46787e+03,-1.29732e+04,-1.46240e+04,9.84605e+03,1.31589e+19,1.13185e+09,2.22973e+19
234.pdb,2.12145e+05,9.89869e+18,1.36746e+04,-1.12716e+04,-3.20428e+04,2.33114e+04,1.38285e+12,1.02143e+14,9.89880e+18
235.pdb,2.58230e+04,2.03066e+12,4.71484e+03,-4.08831e+03,-1.80267e+04,1.19065e+04,2.04984e+06,2.11463e+05,2.03067e+12
236.pdb,2.98907e+05,6.93662e+20,1.47050e+04,-1.75324e+04,-2.81840e+04,2.03190e+04,1.39689e+11,5.21030e+09,6.93662e+20
237.pdb,2.89233e+05,4.79335e+19,1.48031e+04,-1.64283e+04,-3.00249e+04,1.99811e+04,2.58999e+15,5.43527e+09,4.79361e+19
238.pdb,1.62712e+05,7.00041e+17,9.58445e+03,-1.14715e+04,-2.37682e+04,1.66956e+04,2.75521e+10,3.01761e+08,7.00041e+17
240.pdb,5.39829e+04,8.81410e+12,5.58342e+03,-5.92635e+03,-1.75920e+04,1.25643e+04,2.28622e+10,4.56749e+05,8.83697e+12
241.pdb,2.50967e+05,3.07211e+18,8.95126e+03,-1.95785e+04,-6.68308e+03,6.62129e+03,1.04197e+11,1.36603e+12,3.07211e+18
242.pdb,7.89883e+04,1.24817e+17,3.70781e+03,-7.60953e+03,-5.57275e+03,4.92464e+03,2.62113e+10,7.42335e+09,1.24817e+17
243.pdb,1.75870e+05,1.68036e+16,1.42211e+04,-8.32758e+03,-3.58459e+04,2.49815e+04,4.14168e+11,6.82085e+09,1.68040e+16
244.pdb,2.22387e+05,1.10984e+20,1.47135e+04,-8.56288e+03,-3.32172e+04,2.15869e+04,1.40733e+13,5.33159e+08,1.10984e+20
246.pdb,5.04422e+04,5.08194e+11,5.75389e+03,-4.64778e+03,-1.71790e+04,1.05454e+04,1.35414e+09,4.66747e+06,5.09553e+11
247.pdb,2.15395e+04,1.02990e+05,4.82432e+03,-2.53496e+03,-2.26161e+04,1.69803e+04,1.83747e+13,3.99615e+12,2.23709e+13
248.pdb,1.70412e+05,2.04690e+19,9.82386e+03,-1.11179e+04,-2.23738e+04,1.90962e+04,1.38593e+18,1.20521e+09,2.18549e+19
249.pdb,3.27117e+05,7.30717e+23,1.77578e+04,-1.81383e+04,-3.57828e+04,2.46100e+04,4.70398e+16,1.22887e+15,7.30717e+23
250.pdb,1.51340e+05,2.06713e+17,8.85768e+03,-1.37095e+04,-1.52246e+04,1.20730e+04,1.32066e+11,1.22236e+12,2.06714e+17
251.pdb,9.36234e+04,2.45417e+17,6.19734e+03,-5.22795e+03,-1.56569e+04,9.99135e+03,6.37260e+12,1.95165e+07,2.45423e+17
252.pdb,4.52478e+04,2.12783e+14,4.24628e+03,-3.08811e+03,-1.31330e+04,9.22879e+03,1.66599e+09,3.64652e+06,2.12785e+14
253.pdb,1.81770e+04,5.59532e+07,4.20111e+03,-3.80014e+03,-1.69770e+04,1.09601e+04,2.56000e+07,2.62635e+05,8.18284e+07
254.pdb,2.18028e+04,3.08559e+09,2.22298e+03,-1.67986e+03,-6.46523e+03,4.04517e+03,8.35823e+05,2.26441e+05,3.08667e+09
255.pdb,3.99761e+03,1.79767e+04,1.54494e+03,-2.46467e+03,-3.62773e+03,1.36318e+03,1.19444e+04,2.00497e+04,5.07841e+04
256.pdb,1.07381e+05,5.39889e+05,1.52847e+04,-3.13611e+03,-6.13381e+04,5.35430e+04,1.72417e+15,5.49738e+13,1.77915e+15
257.pdb,1.39438e+05,1.23581e+17,5.71425e+03,-7.35285e+03,-9.10040e+03,6.22563e+03,4.63584e+11,3.27557e+09,1.23581e+17
258.pdb,6.05920e+04,4.22452e+05,7.51399e+03,-1.00305e+04,-2.23698e+04,2.32155e+04,7.76637e+13,6.61472e+13,1.43811e+14
259.pdb,1.45552e+05,9.80941e+05,2.09107e+04,-3.06989e+03,-7.58456e+04,6.38980e+04,2.60849e+15,5.73354e+14,3.18184e+15
260.pdb,5.57291e+04,1.54465e+17,3.59424e+03,-2.99791e+03,-9.71100e+03,6.75703e+03,2.15534e+10,3.04636e+07,1.54465e+17
261.pdb,2.14886e+05,1.27555e+06,2.96246e+04,1.89688e+03,-1.07933e+05,9.44767e+04,7.51183e+16,8.26857e+15,8.33869e+16
262.pdb,2.25741e+05,9.21423e+19,8.09913e+03,-1.29062e+04,-8.14209e+03,8.58682e+03,9.00521e+13,3.02305e+10,9.21424e+19
263.pdb,6.28828e+04,3.53872e+14,6.98905e+03,-7.79373e+03,-2.14911e+04,1.61439e+04,2.20268e+13,3.98081e+09,3.75903e+14
264.pdb,1.41204e+05,5.38170e+17,1.35983e+04,-6.80900e+03,-3.45743e+04,2.63427e+04,1.05876e+10,2.18266e+09,5.38170e+17
265.pdb,6.50888e+04,1.00722e+14,4.69763e+03,-5.24216e+03,-1.63796e+04,1.22611e+04,2.24101e+12,6.87266e+09,1.02970e+14
266.pdb,1.29444e+04,3.67769e+08,9.45813e+02,-2.56910e+03,-1.93902e+03,1.51833e+03,6.31006e+09,3.33129e+05,6.67817e+09
267.pdb,4.13588e+05,3.63816e+19,2.04170e+04,-2.26386e+04,-3.74026e+04,3.33964e+04,1.70415e+19,5.47616e+09,5.34232e+19
268.pdb,4.89772e+04,1.97564e+05,1.02185e+04,-4.59324e+03,-4.00074e+04,2.74504e+04,5.83304e+13,9.04259e+12,6.73730e+13
269.pdb,1.33596e+05,3.57019e+16,1.10976e+04,-9.75164e+03,-3.32608e+04,2.36964e+04,6.46422e+08,2.65328e+08,3.57019e+16
270.pdb,5.13714e+04,1.26535e+18,2.00407e+03,-3.99462e+03,-3.17362e+03,3.95149e+03,6.37107e+06,8.67058e+07,1.26535e+18
272.pdb,1.75179e+05,2.18509e+17,7.57955e+03,-1.05413e+04,-1.27155e+04,7.93888e+03,1.70676e+14,1.30488e+08,2.18680e+17
273.pdb,1.25110e+05,1.56831e+18,8.41560e+03,-8.02356e+03,-2.11736e+04,1.36188e+04,9.25433e+10,2.28345e+09,1.56831e+18
274.pdb,1.01201e+05,1.75155e+12,4.82001e+03,-7.20160e+03,-9.31028e+03,8.08313e+03,1.67550e+16,2.74328e+11,1.67570e+16
275.pdb,3.23254e+04,3.54447e+11,3.98787e+03,-3.73412e+03,-1.46649e+04,1.01192e+04,5.37842e+08,4.57963e+08,3.55442e+11
276.pdb,7.18938e+04,3.45636e+05,1.04139e+04,-3.51078e+03,-3.78966e+04,3.44019e+04,1.22911e+16,2.93312e+15,1.52242e+16
277.pdb,3.46166e+05,1.33428e+20,1.68569e+04,-2.38979e+04,-3.27113e+04,3.04655e+04,2.16116e+12,4.92666e+11,1.33428e+20
278.pdb,7.72988e+04,3.31566e+16,7.70946e+03,-7.24298e+03,-2.49069e+04,1.71163e+04,2.66631e+10,2.88751e+08,3.31566e+16
279.pdb,2.59295e+04,4.00606e+14,1.43626e+03,-1.69422e+03,-3.81017e+03,3.47883e+03,2.99685e+08,1.33118e+08,4.00606e+14
280.pdb,4.35360e+04,1.69175e+05,6.21782e+03,-8.11762e+03,-2.22201e+04,2.21036e+04,4.17165e+14,3.30014e+13,4.50166e+14
281.pdb,3.70552e+04,5.79108e+14,4.23193e+03,-4.63488e+03,-1.34400e+04,8.10033e+03,8.48578e+07,8.72684e+06,5.79108e+14
282.pdb,3.69117e+04,5.08829e+14,4.65545e+03,-6.48689e+03,-1.32233e+04,8.27721e+03,1.61905e+08,6.76060e+05,5.08829e+14
283.pdb,1.17051e+05,6.60011e+14,1.01619e+04,-5.92192e+03,-3.05584e+04,2.02513e+04,1.06434e+11,3.38334e+07,6.60118e+14
284.pdb,1.03175e+05,6.18813e+05,1.29564e+04,-7.28531e+03,-4.79437e+04,4.38783e+04,3.84503e+15,1.36332e+15,5.20836e+15
285.pdb,1.49220e+05,4.97230e+18,1.12041e+04,-1.08175e+04,-2.86431e+04,2.06405e+04,4.46900e+09,5.19546e+09,4.97230e+18
286.pdb,6.05420e+05,4.65299e+23,2.50106e+04,-3.96132e+04,-2.24894e+04,2.75315e+04,6.71023e+15,2.29526e+14,4.65299e+23
287.pdb,2.83357e+03,1.61957e+04,5.85134e+02,-6.23991e+02,-2.83837e+03,1.94841e+03,9.73630e+05,2.35555e+05,1.22729e+06
288.pdb,7.10424e+04,4.10986e+05,1.26178e+04,-4.99281e+03,-4.97678e+04,3.63019e+04,1.74677e+14,2.65857e+11,1.74942e+14
289.pdb,1.30727e+05,9.26804e+16,7.76120e+03,-6.49829e+03,-1.75902e+04,1.33185e+04,1.96483e+14,1.67696e+12,9.28785e+16
290.pdb,6.82225e+04,2.22362e+05,7.34332e+03,-2.16561e+03,-3.85078e+04,3.21534e+04,1.87998e+14,7.14459e+13,2.59444e+14
291.pdb,8.71873e+04,3.76285e+05,1.23035e+04,-3.02819e+03,-4.25777e+04,3.28374e+04,7.01075e+14,9.53061e+14,1.65414e+15
292.pdb,1.00284e+05,2.98887e+16,8.58747e+03,-6.14974e+03,-2.28524e+04,1.60575e+04,1.88598e+13,1.00772e+09,2.99075e+16
293.pdb,1.22860e+05,5.44103e+15,9.16835e+03,-7.77027e+03,-2.35860e+04,1.66575e+04,2.96467e+12,1.90386e+06,5.44399e+15
294.pdb,9.79805e+04,5.13767e+05,1.61967e+04,-3.37548e+03,-5.84451e+04,4.37095e+04,1.48749e+15,7.90217e+14,2.27771e+15
295.pdb,9.26365e+04,4.78633e+05,1.65901e+04,-6.87877e+03,-5.81907e+04,4.59354e+04,1.84490e+14,1.31537e+14,3.16027e+14
296.pdb,2.38077e+04,9.10425e+04,6.21483e+03,-3.27837e+03,-2.66926e+04,2.05473e+04,1.76190e+13,2.02791e+13,3.78981e+13
297.pdb,4.58436e+04,1.81845e+05,7.06529e+03,-3.28988e+03,-2.70840e+04,2.06830e+04,6.48826e+13,6.82781e+13,1.33161e+14
298.pdb,9.73693e+04,1.57795e+16,6.46392e+03,-6.01600e+03,-2.19270e+04,1.54216e+04,6.56877e+10,2.50268e+14,1.60299e+16
299.pdb,4.01046e+04,1.50871e+05,9.34289e+03,-3.79721e+03,-3.43181e+04,2.32828e+04,1.01030e+13,6.22621e+09,1.01092e+13
300.pdb,1.23966e+05,1.47383e+06,1.51849e+04,-1.09870e+04,-5.00633e+04,5.04448e+04,1.07570e+16,5.66182e+15,1.64188e+16
301.pdb,3.47418e+04,1.13910e+05,4.27012e+03,-3.11727e+03,-2.01098e+04,1.51355e+04,2.21123e+14,2.33584e+13,2.44482e+14
302.pdb,1.39177e+05,3.64026e+17,7.42695e+03,-8.40220e+03,-1.38760e+04,1.36686e+04,6.48526e+11,1.02353e+07,3.64027e+17
303.pdb,1.28027e+05,1.03852e+16,6.68389e+03,-8.83426e+03,-1.21057e+04,7.82088e+03,9.90048e+10,4.07614e+12,1.03894e+16
304.pdb,2.20982e+05,8.12705e+18,1.36450e+04,-1.93085e+04,-2.34636e+04,1.53927e+04,1.21665e+12,1.76122e+08,8.12705e+18
305.pdb,1.87931e+05,3.81676e+17,1.10184e+04,-1.31711e+04,-2.29852e+04,1.82277e+04,8.85228e+10,1.82142e+09,3.81676e+17
306.pdb,1.36620e+05,2.59864e+20,8.84812e+03,-1.78220e+04,-1.56860e+04,1.54449e+04,8.04957e+12,3.77217e+12,2.59864e+20
307.pdb,4.12444e+04,1.73777e+05,8.29997e+03,-5.67229e+03,-3.36787e+04,2.62291e+04,1.12182e+15,6.92014e+14,1.81383e+15
308.pdb,5.44925e+04,4.42879e+14,7.16195e+03,-4.89637e+03,-2.22659e+04,1.48823e+04,4.86437e+07,2.57944e+13,4.68673e+14
310.pdb,1.36054e+05,1.14853e+19,1.06074e+04,-7.73503e+03,-2.91136e+04,1.90825e+04,7.88044e+11,7.23947e+07,1.14853e+19
311.pdb,1.07849e+05,3.81327e+20,8.91030e+03,-8.58286e+03,-2.58179e+04,1.94659e+04,1.45965e+10,1.92779e+11,3.81327e+20
312.pdb,6.83066e+04,7.55504e+16,3.16564e+03,-9.22819e+03,-9.38132e+02,4.08479e+03,8.45580e+13,2.45397e+08,7.56349e+16
313.pdb,1.03425e+05,1.07826e+06,1.40180e+04,-5.07109e+03,-4.57566e+04,3.64549e+04,3.61374e+14,3.40022e+12,3.64775e+14
314.pdb,8.32430e+04,4.30753e+05,1.14445e+04,-8.84873e+03,-5.13186e+04,4.70171e+04,1.96977e+15,1.27937e+14,2.09770e+15
315.pdb,1.49041e+04,1.03708e+05,3.93244e+03,-3.67558e+03,-1.73178e+04,1.18310e+04,3.49871e+05,7.76754e+04,5.40929e+05
316.pdb,5.46401e+04,1.73417e+05,6.72700e+03,-4.20908e+03,-2.89814e+04,2.28333e+04,5.28740e+14,1.79630e+14,7.08370e+14
317.pdb,3.37562e+04,2.54191e+05,5.94553e+03,-2.89964e+03,-1.76188e+04,1.20696e+04,3.00269e+13,2.26248e+13,5.26516e+13
319.pdb,7.21974e+04,1.24975e+13,3.44675e+03,-6.51399e+03,-3.96160e+03,2.80067e+03,1.64493e+08,4.76304e+09,1.25024e+13
320.pdb,4.37475e+04,1.83228e+05,5.80868e+03,-5.15722e+03,-2.04477e+04,1.79677e+04,1.41697e+14,9.77462e+13,2.39443e+14
321.pdb,3.54847e+04,1.69502e+05,6.99396e+03,-4.01018e+03,-2.34444e+04,1.41362e+04,1.34544e+14,1.61947e+12,1.36164e+14
322.pdb,1.05397e+05,4.53040e+16,7.87818e+03,-1.09683e+04,-2.01657e+04,1.32200e+04,4.79842e+10,3.77006e+06,4.53040e+16
323.pdb,5.59921e+04,2.40142e+12,4.86036e+03,-3.93834e+03,-1.25855e+04,7.58833e+03,4.78851e+09,6.11053e+11,3.01726e+12
324.pdb,2.77809e+05,2.63844e+17,1.82567e+04,-1.69078e+04,-4.43547e+04,3.29002e+04,4.10093e+14,7.59898e+08,2.64254e+17
326.pdb,6.36962e+04,2.20734e+17,4.00312e+03,-6.46684e+03,-6.08706e+03,4.50958e+03,1.50337e+10,8.43823e+11,2.20735e+17
327.pdb,9.12976e+04,4.17996e+14,4.60718e+03,-5.97127e+03,-8.64376e+03,6.66651e+03,8.27684e+11,5.04538e+07,4.18824e+14
328.pdb,5.22141e+04,1.24799e+14,2.26224e+03,-3.49712e+03,-3.34791e+03,2.79408e+03,2.04722e+10,6.27503e+09,1.24826e+14
329.pdb,2.26951e+05,1.35549e+20,1.13430e+04,-1.08781e+04,-2.60036e+04,1.97353e+04,2.19122e+14,1.26255e+11,1.35549e+20
330.pdb,5.54983e+04,1.35654e+09,5.08574e+03,-5.00509e+03,-1.47741e+04,8.54787e+03,8.83857e+07,2.68823e+06,1.44767e+09
331.pdb,9.25187e+04,3.59849e+05,1.23285e+04,-6.10273e+03,-4.77225e+04,4.56699e+04,2.93855e+15,6.93151e+14,3.63170e+15
332.pdb,3.08464e+05,1.74290e+21,1.50787e+04,-1.82718e+04,-2.55389e+04,2.21062e+04,4.69907e+15,5.51775e+08,1.74291e+21
333.pdb,1.38746e+05,5.97526e+17,7.85050e+03,-1.03517e+04,-1.48973e+04,1.44042e+04,6.88249e+13,3.82126e+10,5.97595e+17
334.pdb,2.17573e+05,1.57563e+19,8.89406e+03,-9.59953e+03,-1.93720e+04,1.70404e+04,2.36014e+12,7.43837e+12,1.57564e+19
335.pdb,3.98188e+04,4.81928e+14,2.90917e+03,-2.46415e+03,-8.99862e+03,5.80317e+03,2.04534e+10,1.27031e+06,4.81948e+14
336.pdb,1.03270e+05,4.52580e+05,1.47755e+04,-5.49591e+03,-5.28812e+04,3.83080e+04,1.85142e+16,6.85388e+13,1.85828e+16
337.pdb,1.09794e+05,2.85185e+16,6.35045e+03,-5.52690e+03,-1.55337e+04,1.09442e+04,3.18370e+12,1.83728e+08,2.85216e+16
338.pdb,1.36498e+05,2.07248e+18,6.78411e+03,-8.26567e+03,-1.32120e+04,7.57719e+03,7.12565e+14,4.43573e+10,2.07319e+18
339.pdb,1.50306e+05,1.02156e+17,7.34503e+03,-8.08809e+03,-1.23573e+04,7.04720e+03,4.42671e+15,2.36818e+07,1.06583e+17
340.pdb,5.70930e+04,2.22939e+10,1.86044e+03,-4.11598e+03,-1.80827e+03,2.72502e+03,1.98022e+09,1.39594e+10,3.82336e+10
342.pdb,2.15586e+05,2.83133e+15,9.12116e+03,-9.11978e+03,-1.62322e+04,1.46273e+04,4.32774e+14,1.50049e+09,3.26410e+15
343.pdb,5.13247e+05,3.11101e+21,2.21602e+04,-3.40351e+04,-2.20971e+04,2.27759e+04,5.69844e+15,9.57820e+12,3.11102e+21
344.pdb,2.17216e+05,9.25427e+06,2.15165e+04,-4.54290e+04,-3.11156e+04,7.05994e+04,9.92875e+16,3.80946e+16,1.37382e+17
345.pdb,1.81380e+05,5.01398e+18,1.19304e+04,-1.00565e+04,-2.61564e+04,1.68628e+04,9.45275e+12,1.32110e+10,5.01399e+18
346.pdb,2.03948e+05,2.89453e+19,1.57888e+04,-1.05873e+04,-3.80090e+04,2.59183e+04,1.62452e+11,2.12358e+08,2.89453e+19
347.pdb,1.35717e+05,5.66314e+19,7.63759e+03,-7.41379e+03,-1.59781e+04,1.40441e+04,6.86540e+09,5.43475e+08,5.66314e+19
348.pdb,3.76452e+03,1.10390e+04,1.00087e+03,-1.35309e+03,-4.16430e+03,2.95947e+03,2.35258e+03,5.67718e+03,2.12762e+04
349.pdb,2.17094e+04,1.86803e+11,1.72239e+03,-1.64688e+03,-6.22192e+03,4.82734e+03,1.80508e+07,1.90161e+09,1.88723e+11
350.pdb,2.28451e+04,3.95612e+14,2.55537e+03,-3.35917e+03,-8.03464e+03,5.94059e+03,1.96821e+08,3.04038e+05,3.95612e+14
352.pdb,2.75120e+04,1.22174e+05,3.30997e+03,-1.11154e+03,-1.25271e+04,9.82857e+03,1.03982e+14,2.30471e+13,1.27029e+14
353.pdb,6.10168e+04,1.10951e+12,3.24107e+03,-3.11808e+03,-6.17613e+03,3.87736e+03,2.01451e+10,3.41720e+06,1.12966e+12
354.pdb,1.17117e+05,6.52975e+05,1.82597e+04,-4.72626e+03,-6.21473e+04,5.16191e+04,1.36694e+15,1.56177e+14,1.52312e+15
355.pdb,1.13074e+05,8.45628e+18,8.45406e+03,-8.00616e+03,-2.05014e+04,1.54456e+04,1.55159e+18,1.36150e+11,1.00079e+19
356.pdb,2.58853e+05,2.47130e+18,1.28159e+04,-2.78599e+04,-1.35767e+04,1.85736e+04,1.84428e+14,2.51180e+11,2.47149e+18
357.pdb,9.84575e+04,4.15641e+05,1.55960e+04,-4.62694e+03,-5.69397e+04,4.29383e+04,2.61222e+15,7.21007e+14,3.33323e+15
358.pdb,1.77540e+04,5.34485e+04,3.95790e+03,-3.23825e+03,-1.61900e+04,9.55308e+03,1.11756e+08,2.59892e+07,1.37811e+08
359.pdb,3.13809e+04,2.63748e+16,3.51358e+03,-4.79866e+03,-1.35212e+04,1.03038e+04,2.03855e+08,4.58917e+05,2.63748e+16
